"Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","Car","Licence_Plate","Credit_Owner","Child","Var_1","Segmentation"
"Male","Yes",67,"No","Lawyer",NA,"Low",NA,8,"1-DDW-484","0",NA,"Cat_6","D"
"Female","No",35,"Yes","Entertainment",9,"Low",2,4,"1-JDJ-454","0",2,"Cat_6","A"
"Male","No",48,"Yes","Healthcare",1,"Low",2,6,"1-SCH-385","0",0,"Cat_6","D"
"Female","No",40,"Yes","Doctor",1,"Low",1,5,"1-PHL-247","0",0,"Cat_6","C"
"Male","No",21,"No","Doctor",4,"Low",3,1,"1-DCN-555","0",2,"Cat_2","D"
"Male","Yes",50,"Yes","Healthcare",1,"Average",1,6,"1-KRM-523","0",0,"Cat_6","D"
"Male","No",19,"No","Healthcare",7,"Low",5,1,"1-RDT-783","1",5,"Cat_3","D"
"Female","Yes",50,"Yes","Artist",9,"Average",4,6,"1-XKR-460","0",1,"Cat_6","A"
"Female","No",23,"No","Entertainment",1,"Low",5,1,"1-LFH-279","0",5,"Cat_2","D"
"Male","No",18,"No","Healthcare",3,"Low",5,1,"1-LPK-545","1",2,"Cat_6","D"
"Female","Yes",49,"Yes","Artist",0,"Average",4,6,"1-BDP-873","0",2,"Cat_2","C"
"Female",NA,72,"No","Lawyer",8,"Average",2,10,"1-DAB-714","0",NA,"Cat_6","D"
"Female","Yes",83,"Yes","Lawyer",0,"Low",3,12,"1-XEJ-834","0",0,"Cat_6","A"
"Male","No",62,"Yes","Entertainment",1,"Low",4,9,"1-HLD-917","0",4,"Cat_2","C"
"Male","Yes",35,"Yes","Executive",2,"Average",5,4,"1-JNU-015","1",1,"Cat_6","B"
"Male","No",26,"Yes","Doctor",4,"Low",3,1,"1-LMZ-595","0",3,"Cat_2","A"
"Female","No",32,"No","Healthcare",NA,"Low",3,3,"1-CAG-904","0",3,"Cat_4","D"
"Male","No",20,"No","Healthcare",NA,"Low",4,1,"1-FMW-142","0",2,"Cat_6","D"
"Male","Yes",39,"No","Doctor",1,"Average",5,4,"1-VKW-320","1",4,"Cat_4","D"
"Female","No",36,"Yes","Artist",1,"Low",1,3,"1-NBZ-621","0",0,"Cat_5","A"
"Male","No",20,"No","Healthcare",1,"Low",4,1,"1-WGI-837","0",2,NA,"D"
"Female","Yes",47,"No","Homemaker",3,"High",3,6,"1-VES-926","1",2,"Cat_6","B"
"Female","Yes",43,"No","Homemaker",7,"Low",1,6,"1-KZA-333","0",0,"Cat_6","B"
"Male","Yes",45,"Yes","Executive",1,"High",3,4,"1-HYQ-822","1",2,"Cat_6","C"
"Female","Yes",47,"Yes","Artist",0,"Low",NA,6,"1-QTD-485","0",NA,"Cat_6","C"
"Male","Yes",50,"Yes","Artist",1,"Average",4,6,"1-LBN-060","0",1,"Cat_4","B"
"Female","No",40,"Yes","Entertainment",5,"Low",1,5,"1-AGA-119","0",0,"Cat_3","A"
"Female","Yes",60,"Yes","Engineer",0,"Low",NA,8,"1-GEP-600","0",NA,"Cat_3","B"
"Male","Yes",41,"Yes","Executive",1,"Average",3,5,"1-PHD-300","0",0,"Cat_6","A"
"Female","No",23,"No","Doctor",0,"Low",3,2,"1-QYS-109","0",3,"Cat_3","D"
"Female","Yes",33,"No","Homemaker",8,"Average",4,3,"1-WHE-970","1",1,"Cat_4","D"
"Male","No",32,"Yes","Doctor",4,"Low",5,3,"1-DOK-381","0",3,"Cat_6","D"
"Female","Yes",53,"Yes","Artist",NA,"Average",3,7,"1-HZP-056","0",0,"Cat_6","C"
"Female",NA,29,"Yes","Entertainment",1,"High",1,3,"1-LAC-307","1",NA,"Cat_1","A"
"Male","No",28,"Yes","Artist",1,"Low",3,3,"1-APT-188","0",0,"Cat_4","D"
"Female","No",37,"Yes","Artist",0,"Low",2,5,"1-JMI-588","0",0,"Cat_6","C"
"Male","Yes",69,"No","Executive",1,"High",4,9,"1-FGY-421","0",2,"Cat_6","C"
"Female","No",27,"No","Healthcare",1,"Low",5,3,"1-PRZ-803","0",2,"Cat_4","A"
"Male","Yes",71,"Yes","Lawyer",1,"Low",2,9,"1-FHO-837","0",0,"Cat_6","A"
"Male","Yes",47,"Yes","Entertainment",2,"Average",3,5,"1-MQS-415","0",1,"Cat_6","C"
"Female","No",40,"Yes","Engineer",1,"Low",5,6,"1-NBK-014","0",2,"Cat_6","C"
"Male",NA,40,"Yes","Artist",0,"Low",2,7,"1-OWR-137","0",NA,"Cat_3","B"
"Female","No",66,"No","Entertainment",2,"Low",3,9,"1-IAS-722","0",3,"Cat_6","D"
"Male","Yes",48,"Yes","Artist",0,"Average",2,6,"1-GEB-356","0",1,"Cat_6","C"
"Female","Yes",46,"Yes","Artist",0,"Average",4,6,"1-YCG-131","0",0,"Cat_1","A"
"Male","No",32,"Yes","Healthcare",4,"Low",NA,3,"1-DPE-533","0",NA,"Cat_2","D"
"Female","No",53,"No","Engineer",0,"Low",NA,6,"1-RPG-134","0",NA,"Cat_7","B"
"Male","Yes",55,"Yes","Entertainment",1,"Low",2,7,"1-IIR-492","0",0,"Cat_6","A"
"Female","Yes",42,"Yes","Artist",1,"Average",2,4,"1-MYR-156","0",1,"Cat_6","C"
"Female","Yes",60,"Yes","Artist",1,"Average",5,7,"1-KUZ-378","0",2,"Cat_6","C"
"Male","Yes",57,"No",NA,1,"Low",5,7,"1-ASL-259","0",2,"Cat_4","D"
"Male","No",38,"Yes","Artist",9,"Low",3,3,"1-WFN-649","0",2,"Cat_6","A"
"Male","Yes",67,"No","Executive",1,"High",2,9,"1-NQQ-608","0",0,"Cat_4","D"
"Female","No",30,"Yes","Artist",9,"Low",5,3,"1-CAY-300","0",5,"Cat_6","A"
"Male","No",23,"No","Healthcare",1,"Low",5,1,"1-MSE-052","0",2,"Cat_6","D"
"Female","No",25,"Yes",NA,8,"Low",1,3,"1-SQN-241","0",1,"Cat_6","D"
"Male","Yes",36,"Yes","Doctor",8,"Average",4,4,"1-AOY-778","1",0,"Cat_3","C"
"Male","Yes",51,"Yes","Engineer",0,"Low",2,6,"1-AWB-465","0",0,"Cat_4","A"
"Female","Yes",62,"Yes","Homemaker",4,"Low",1,7,"1-PWN-259","0",0,"Cat_5","A"
"Male","Yes",56,"No","Healthcare",0,"High",4,6,"1-MIE-945","1",1,"Cat_7","B"
"Male","Yes",29,"Yes","Marketing",1,"High",2,2,"1-QCE-331","1",0,"Cat_3","A"
"Male","No",23,"No","Healthcare",4,"Low",9,1,"1-ILU-245","0",8,"Cat_2","D"
"Male","Yes",72,"No","Marketing",1,"Low",4,12,"1-MVM-376","0",2,"Cat_6","C"
"Male","Yes",36,"Yes","Artist",0,"Average",4,4,"1-MFL-046","1",2,"Cat_6","B"
"Male","No",22,"No","Doctor",2,"Low",4,1,"1-MNZ-906","0",4,"Cat_6","C"
"Male","No",39,"Yes","Artist",1,"Low",2,5,"1-CWV-442","0",2,"Cat_6","B"
"Female","Yes",69,"No","Lawyer",NA,"High",2,9,"1-YQV-294","0",0,"Cat_4","A"
"Male","Yes",48,"Yes","Doctor",5,"Average",3,5,"1-VJA-198","0",2,"Cat_5","B"
"Female","No",31,"No","Healthcare",0,"Low",4,2,"1-JET-721","0",1,"Cat_6","D"
"Male","No",25,"Yes","Entertainment",0,"Low",2,1,"1-MNZ-896","0",0,"Cat_6","A"
"Female","Yes",39,"Yes","Doctor",8,"Average",2,5,"1-BBW-276","1",0,NA,"C"
"Female","No",18,"No",NA,0,"Low",6,1,"1-UGP-322","1",5,"Cat_4","D"
"Male","No",45,"Yes","Entertainment",1,"Low",2,5,"1-ICK-135","0",1,"Cat_6","A"
"Female","Yes",66,"Yes","Engineer",0,"Average",3,9,"1-JTP-224","0",0,"Cat_6","A"
"Male","No",29,"Yes","Healthcare",3,"Low",3,3,"1-NNN-926","0",1,"Cat_6","D"
"Female","No",25,"No","Healthcare",14,"Low",3,3,"1-RRQ-874","0",2,"Cat_6","D"
"Male","Yes",65,"Yes","Artist",1,"High",2,9,"1-OSM-425","0",0,"Cat_6","C"
"Male","No",76,"Yes","Lawyer",0,"Low",2,12,"1-ESO-405","0",1,"Cat_6","A"
"Male","Yes",49,"Yes","Doctor",1,"Average",4,6,"1-EOV-361","0",1,"Cat_6","C"
"Male","Yes",32,"No",NA,5,"Average",3,2,"1-LGG-753","1",2,"Cat_6","B"
"Female","Yes",43,"Yes","Artist",0,"Average",2,4,"1-EHV-472","0",0,"Cat_6","C"
"Female","Yes",29,"Yes","Artist",4,"Low",2,2,"1-IMG-130","0",0,"Cat_1","D"
"Female","No",51,"Yes","Homemaker",0,"Low",NA,7,"1-GBY-111","0",NA,"Cat_6","B"
"Male","Yes",18,"No","Doctor",10,"Low",2,1,"1-XEG-380","1",0,"Cat_6","D"
"Male","No",18,"No","Marketing",2,"Low",2,1,"1-NQI-668","1",0,"Cat_3","D"
"Male","Yes",59,"No","Entertainment",1,"Low",1,8,"1-KXO-450","0",0,"Cat_2","D"
"Male","No",31,"Yes","Healthcare",1,"Low",4,2,"1-KZC-943","0",1,"Cat_6","A"
"Female","No",38,"Yes","Engineer",10,"Low",1,4,"1-EDR-539","0",0,"Cat_6","B"
"Male","No",21,"No","Healthcare",0,"Low",6,1,"1-PEY-799","0",5,"Cat_3","D"
"Female","Yes",47,"Yes","Artist",1,"High",5,6,"1-PLY-570","1",3,NA,"C"
"Male","No",31,"No","Doctor",1,"Low",4,3,"1-NUM-515","0",2,"Cat_6","C"
"Male","No",25,"No","Healthcare",1,"Low",4,2,"1-SWD-995","0",3,"Cat_6","D"
"Male","Yes",36,"No","Entertainment",9,"Average",2,3,"1-LGL-624","1",0,"Cat_6","B"
"Female","Yes",74,"No","Lawyer",1,"High",2,9,"1-GBP-868","0",0,"Cat_6","C"
"Male","Yes",63,"Yes","Lawyer",5,"High",2,8,"1-FAE-018","0",1,"Cat_6","B"
"Male","Yes",53,"Yes","Artist",4,"Average",2,7,"1-IPS-347","0",0,"Cat_6","C"
"Female","Yes",67,"Yes","Lawyer",1,"Low",1,9,"1-JBK-231","0",0,"Cat_4","A"
"Female","Yes",42,"No","Engineer",0,"High",6,4,"1-UYO-062","1",4,"Cat_4","B"
"Male","No",19,"No","Healthcare",0,"Low",4,1,"1-VQW-520","1",3,"Cat_6","D"
"Male","No",27,"Yes","Artist",3,"Low",1,2,"1-SMD-228","0",0,"Cat_2","A"
"Male","No",22,"No","Healthcare",1,"Low",4,1,"1-OSU-124","0",2,"Cat_4","D"
"Male","No",21,"No","Healthcare",0,"Low",3,1,"1-UPK-309","0",3,"Cat_2","D"
"Female","Yes",85,"Yes","Artist",1,"High",2,12,"1-RKJ-306","0",0,"Cat_2","D"
"Male","Yes",59,"No","Entertainment",1,"Average",2,8,"1-LJL-933","0",0,"Cat_7","C"
"Female","No",46,"Yes","Artist",3,"Low",2,6,"1-PIN-003","0",2,"Cat_6","B"
"Male","Yes",53,"Yes","Engineer",1,"Low",2,6,"1-EDO-238","0",1,"Cat_3","A"
"Male","No",19,"No","Healthcare",1,"Low",6,1,"1-UKQ-033","1",6,"Cat_6","D"
"Male","Yes",63,"Yes","Artist",1,"Average",NA,8,"1-YNX-006","0",NA,"Cat_6","C"
"Female","No",30,"Yes",NA,8,"Low",2,2,"1-KLF-388","0",0,"Cat_6","B"
"Male","No",20,"No","Healthcare",0,"Low",5,1,"1-CJH-090","0",3,"Cat_6","D"
"Female","No",30,"No","Engineer",1,"Low",5,3,"1-SNW-276","0",2,"Cat_3","D"
"Male","Yes",66,"Yes","Artist",0,"High",2,9,"1-ANY-667","0",1,"Cat_6","B"
"Male",NA,23,"No","Healthcare",8,"High",5,1,"1-MTO-787","1",NA,"Cat_6","D"
"Female","Yes",48,"Yes","Doctor",8,"Average",3,7,"1-EWM-278","0",1,"Cat_2","B"
"Female","Yes",82,"No","Lawyer",0,"High",2,12,"1-WFX-651","0",0,"Cat_6","B"
"Male","Yes",41,NA,"Executive",6,"High",2,5,"1-UKA-261","1",0,"Cat_3","A"
"Male","Yes",25,"No","Artist",1,"Average",4,1,"1-YZX-477","1",1,"Cat_4","B"
"Female","No",42,"Yes","Artist",0,"Low",1,5,"1-IGV-222","0",0,"Cat_6","D"
"Female","Yes",86,"Yes","Lawyer",1,"Low",2,12,"1-FYM-157","0",1,"Cat_6","B"
"Male","Yes",41,"Yes","Artist",1,"Average",3,5,"1-INJ-436","0",1,"Cat_6","B"
"Female","No",26,"No","Executive",8,"Low",3,1,"1-NOH-096","0",0,"Cat_6","D"
"Male","No",26,"No","Executive",2,"Low",2,3,"1-EVQ-114","0",2,"Cat_3","D"
"Female","No",18,"No","Entertainment",1,"Low",5,1,"1-SHT-683","1",4,"Cat_2","C"
"Female","No",42,"Yes","Engineer",1,"Low",7,4,"1-CQG-063","0",6,"Cat_4","A"
"Female","No",35,"Yes","Artist",12,"Low",3,3,"1-KTR-930","0",1,"Cat_6","A"
"Male","No",30,"Yes","Healthcare",1,"Low",3,3,"1-VSA-079","0",2,"Cat_6","D"
"Female","Yes",63,"Yes","Artist",1,"Low",2,9,"1-QVZ-049","0",1,"Cat_6","B"
"Male","Yes",40,NA,"Entertainment",0,"High",2,5,"1-FMX-862","1",0,"Cat_6","D"
"Female","Yes",60,"Yes","Engineer",1,"High",4,8,"1-MRC-955","0",3,"Cat_3","B"
"Male","Yes",48,"No","Executive",1,"High",4,5,"1-VKB-663","1",0,"Cat_1","B"
"Male","Yes",46,"Yes","Artist",NA,"Low",4,7,"1-RTH-933","0",1,"Cat_6","D"
"Male","Yes",28,"Yes","Artist",0,"Average",3,3,"1-VLQ-162","1",1,"Cat_1","B"
"Male","Yes",48,"Yes","Doctor",0,"Average",3,6,"1-SEZ-679","0",2,"Cat_3","A"
"Female","Yes",71,"No","Marketing",0,"High",2,9,"1-OFC-494","0",0,"Cat_4","B"
"Female","Yes",42,"Yes","Artist",1,"Low",2,4,"1-DPF-159","0",0,"Cat_6","A"
"Female","Yes",33,"Yes","Artist",8,"Average",3,2,"1-GPT-588","1",2,"Cat_6","A"
"Female",NA,25,"No","Healthcare",0,"Low",4,1,"1-QZY-091","0",NA,"Cat_6","D"
"Female","No",38,"Yes","Artist",6,"Low",4,4,"1-CKC-199","0",2,"Cat_4","A"
"Female","No",56,"No","Engineer",NA,"Low",1,8,"1-XDO-963","0",0,"Cat_6","A"
"Female","Yes",51,"Yes","Artist",1,"Average",5,6,"1-FZL-892","0",4,"Cat_3","C"
"Female","Yes",70,"No","Doctor",0,"Average",2,10,"1-ANH-375","0",0,"Cat_6","B"
"Female","No",37,"Yes","Artist",9,"Low",1,3,"1-BMF-492","0",1,"Cat_6","B"
"Female","Yes",43,"No","Engineer",1,"Low",3,4,"1-AYJ-253","0",1,"Cat_7","A"
"Male","Yes",38,"Yes","Entertainment",NA,"Average",4,3,"1-VUX-683","1",2,"Cat_3","D"
"Male","Yes",74,"Yes","Lawyer",1,"Low",1,10,"1-LFO-741","0",0,"Cat_6","B"
"Female","No",42,"Yes","Artist",9,"Low",1,4,"1-ULH-436","0",0,"Cat_6","C"
"Female","Yes",27,"Yes","Engineer",1,"Low",2,3,"1-RKS-745","0",0,"Cat_6","D"
"Female","No",26,"Yes","Artist",13,"Low",2,2,"1-JYR-002","0",0,"Cat_6","B"
"Male","No",33,"No","Artist",0,"Low",4,2,"1-CUC-592","0",4,"Cat_5","B"
"Male","Yes",50,"No","Entertainment",0,"Low",2,6,"1-CCX-670","0",1,"Cat_6","D"
"Female","Yes",38,"Yes","Doctor",0,"Average",2,5,"1-GPD-914","1",1,"Cat_6","C"
"Male","Yes",43,"Yes","Entertainment",NA,"Average",2,5,"1-CRQ-372","0",0,"Cat_6","B"
"Female","Yes",40,"Yes","Doctor",6,"Average",3,5,"1-VXV-064","0",2,"Cat_4","A"
"Male","Yes",62,"Yes","Artist",1,"High",2,7,"1-JTR-778","0",0,"Cat_6","B"
"Male","Yes",46,"Yes","Entertainment",1,"Average",3,5,"1-LSJ-921","0",0,"Cat_6","A"
"Female","No",21,"No","Healthcare",5,"Low",1,1,"1-UQU-582","0",0,"Cat_4","D"
"Male","No",33,"No","Marketing",11,"Low",9,3,"1-PIG-701","0",7,"Cat_6","D"
"Female","Yes",75,"Yes","Lawyer",1,"Low",NA,10,"1-YHC-726","0",NA,"Cat_3","D"
"Male","Yes",55,"Yes","Executive",9,"High",2,6,"1-FLT-864","1",0,"Cat_6","C"
"Male","Yes",37,"Yes","Executive",1,"Low",6,3,"1-YBI-126","0",4,"Cat_6","D"
"Female","Yes",77,"Yes","Lawyer",4,"Low",1,10,"1-NKX-734","0",0,"Cat_6","A"
"Male","No",27,"Yes","Entertainment",9,"Low",1,3,"1-KPP-458","0",0,"Cat_6","A"
"Male","Yes",58,"No","Executive",12,"High",2,9,"1-GZA-455","1",0,"Cat_6","C"
"Female","Yes",37,"Yes","Homemaker",3,"High",3,4,"1-NEP-521","1",0,"Cat_6","A"
"Female","Yes",37,"No","Entertainment",1,"Average",2,3,"1-HUZ-532","1",1,"Cat_4","D"
"Male","Yes",55,"Yes","Healthcare",0,"Low",3,7,"1-EJJ-287","0",0,"Cat_4","B"
"Female","Yes",56,"Yes","Artist",0,"Average",2,7,"1-XGY-530","0",0,"Cat_6","B"
"Female","Yes",62,"Yes","Artist",NA,"High",4,8,"1-KNB-084","0",0,"Cat_6","B"
"Male","Yes",35,"No","Artist",6,"Average",5,6,"1-XGF-946","1",4,"Cat_6","C"
"Female","No",25,"No","Healthcare",1,"Low",3,3,"1-PMT-143","0",2,"Cat_6","A"
"Male","No",43,"Yes","Artist",1,"Low",2,4,"1-VNQ-263","0",1,"Cat_4","B"
"Male","No",27,"Yes","Healthcare",1,"Low",5,2,"1-MZA-224","0",4,"Cat_6","D"
"Female","Yes",40,"Yes","Doctor",8,"Average",2,5,"1-NTW-449","0",0,"Cat_6","B"
"Male","No",28,"No","Entertainment",8,"Low",2,3,"1-EQU-511","0",1,"Cat_6","D"
"Female","Yes",42,"No","Artist",1,"High",4,6,"1-KGK-512","1",2,"Cat_6","B"
"Male","No",57,"Yes","Marketing",1,"Low",4,6,"1-PWQ-975","0",4,"Cat_7","A"
"Female","Yes",48,"No","Executive",9,"Average",3,7,"1-FHI-697","0",0,"Cat_2","B"
"Male","Yes",61,"No","Artist",1,"Average",2,7,"1-NQD-934","0",1,"Cat_6","C"
"Male","Yes",61,"Yes","Executive",9,"High",2,8,"1-YDZ-176","0",0,"Cat_6","C"
"Male","No",38,"Yes","Artist",6,"Low",4,4,"1-OBN-227","0",4,"Cat_2","A"
"Male","Yes",32,"No","Executive",4,"Average",5,2,"1-KBL-283","1",2,"Cat_4","D"
"Female","Yes",75,"Yes","Lawyer",1,"High",2,11,"1-JNE-777","0",0,"Cat_6","B"
"Male","No",75,"No","Lawyer",NA,"Low",2,10,"1-GCL-905","0",2,"Cat_6","A"
"Male","Yes",39,"Yes","Artist",1,"Average",3,6,"1-RNR-412","1",0,"Cat_6","B"
"Male","Yes",40,"Yes","Artist",4,"Low",1,5,"1-DTV-588","0",0,"Cat_6","A"
"Female","No",39,"Yes","Artist",0,"Low",2,4,"1-WOU-767","0",2,"Cat_6","A"
"Male","Yes",45,"No","Entertainment",1,"Average",3,5,"1-XYR-215","0",1,"Cat_6","B"
"Female","No",50,"No","Engineer",1,"Low",1,6,"1-IUQ-180","0",0,"Cat_3","A"
"Male","No",25,"Yes","Healthcare",0,"Low",NA,2,"1-STX-375","0",NA,"Cat_4","D"
"Male","Yes",61,"Yes","Entertainment",1,"Average",4,7,"1-UBZ-930","0",0,"Cat_6","C"
"Female",NA,50,"No","Engineer",1,"Low",2,6,"1-LMY-973","0",NA,"Cat_6","D"
"Male","Yes",32,"Yes","Homemaker",2,"Average",2,3,"1-YBM-921","1",0,"Cat_3","C"
"Male","Yes",55,"Yes","Executive",NA,"Low",6,7,"1-HQU-102","0",3,"Cat_3","C"
"Female","No",18,"No","Healthcare",1,"Low",3,1,"1-XVX-292","1",0,"Cat_6","D"
"Male","Yes",32,"Yes","Entertainment",9,"Average",2,3,"1-WNU-823","1",1,"Cat_6","D"
"Male","Yes",55,"Yes","Homemaker",1,"Average",4,7,"1-BSD-987","0",1,"Cat_6","C"
"Male","Yes",50,"No","Executive",0,"High",5,6,"1-HYX-376","1",3,"Cat_6","B"
"Female","No",33,"No","Marketing",9,"Low",4,2,"1-CTZ-055","0",3,"Cat_2","D"
"Female","No",26,"Yes","Healthcare",0,"Low",4,1,"1-KHI-882","0",2,"Cat_2","A"
"Male","No",22,"No","Healthcare",NA,"Low",3,1,"1-VTU-370","0",3,"Cat_6","D"
"Male","Yes",52,"No","Homemaker",NA,"Average",4,7,"1-WYG-630","0",3,"Cat_6","A"
"Female","Yes",85,"No","Lawyer",0,"Low",1,11,"1-EUF-350","0",0,"Cat_6","A"
"Male","Yes",60,"Yes","Artist",2,"Average",5,7,"1-ORH-007","0",3,"Cat_6","C"
"Male","Yes",51,"Yes","Artist",1,"Low",3,7,"1-RAT-977","0",0,"Cat_6","C"
"Male","No",30,"No","Healthcare",0,"Low",4,3,"1-XFZ-943","0",1,"Cat_6","C"
"Female","No",42,"No","Artist",0,"Low",1,5,"1-QEH-799","0",0,"Cat_5","D"
"Male","Yes",50,"Yes","Doctor",NA,"Average",2,5,"1-GWA-134","0",0,"Cat_6","C"
"Female","Yes",36,"No","Entertainment",1,"Average",2,3,"1-DIT-672","1",0,"Cat_4","A"
"Female","No",33,"Yes","Healthcare",3,"Low",4,2,"1-UXN-903","0",2,"Cat_4","D"
"Female","Yes",47,"Yes","Artist",0,"Low",1,7,"1-OLE-007","0",0,"Cat_1","A"
"Male","No",35,"Yes","Entertainment",1,"Low",NA,3,"1-ODH-911","0",NA,"Cat_1","C"
"Female","Yes",74,"No","Lawyer",NA,"High",2,10,"1-WYS-668","0",0,"Cat_6","D"
"Male","Yes",35,"Yes","Artist",0,"Average",2,3,"1-QIA-041","1",1,"Cat_6","B"
"Male","Yes",45,"Yes","Artist",2,"Average",3,6,"1-GOW-892","0",0,"Cat_3","D"
"Male","Yes",51,"No","Executive",0,"High",5,6,"1-VWX-458","1",1,"Cat_6","C"
"Female","No",52,"Yes","Artist",6,"Low",1,7,"1-EZO-190","0",1,"Cat_6","A"
"Male","No",22,"No","Healthcare",1,"Low",5,1,"1-SCJ-938","0",5,"Cat_4","D"
"Male","Yes",42,"Yes","Executive",1,"High",3,5,"1-JQX-592","1",1,"Cat_6","D"
"Male","No",36,NA,"Artist",9,"Low",2,4,"1-OGL-447","0",0,"Cat_6","B"
"Male","Yes",85,"Yes","Lawyer",1,"High",2,11,"1-WWR-269","0",0,"Cat_4","A"
"Female","No",27,"Yes","Artist",1,"Low",3,2,"1-IFE-192","0",0,"Cat_6","A"
"Female","Yes",42,"Yes","Artist",8,"Low",1,5,"1-QJX-735","0",0,"Cat_6","A"
"Male","No",23,"No","Healthcare",1,"Low",4,1,"1-IPQ-510","0",3,"Cat_6","D"
"Female","Yes",49,"No","Engineer",NA,"Average",5,6,"1-FAT-099","0",4,"Cat_4","A"
"Male","Yes",36,"Yes","Executive",NA,"High",4,4,"1-FDT-142","1",2,"Cat_6","B"
"Female","No",18,"No","Healthcare",0,"Low",5,1,"1-FRY-257","1",2,"Cat_3","D"
"Female","Yes",50,"Yes","Engineer",0,"Low",NA,6,"1-FDG-626","0",NA,"Cat_6","B"
"Male","Yes",42,"No","Entertainment",0,"Low",3,4,"1-CXS-417","0",0,"Cat_4","A"
"Male","No",23,"No","Healthcare",1,"Low",4,1,"1-BHJ-516","0",2,"Cat_6","D"
"Female","Yes",49,"Yes","Artist",2,"Average",2,5,"1-PNV-627","0",0,"Cat_6","C"
"Female","No",25,"Yes","Engineer",8,"Low",3,2,"1-DLT-710","0",1,"Cat_6","D"
"Male","Yes",61,"Yes","Artist",0,"Low",NA,10,"1-HYX-196","0",NA,"Cat_6","A"
"Male","Yes",49,"Yes","Artist",0,"Low",1,6,"1-DNW-334","0",0,"Cat_6","B"
"Male","No",43,"Yes","Artist",1,"Low",1,5,"1-CRP-812","0",0,"Cat_6","C"
"Female","Yes",43,"No","Entertainment",14,"Low",2,4,"1-WFQ-902","0",0,"Cat_3","A"
"Male","Yes",58,"No","Executive",0,"High",4,9,"1-LSA-396","1",2,"Cat_3","B"
"Male","Yes",50,"Yes","Executive",4,"Average",4,6,"1-KOQ-644","0",0,"Cat_2","B"
"Male","No",63,"Yes","Artist",0,"Low",1,9,"1-CWG-499","0",0,"Cat_6","A"
"Female","Yes",42,"Yes","Engineer",1,"Average",4,4,"1-QRN-809","0",1,"Cat_4","A"
"Female","No",30,"Yes","Doctor",0,"Low",9,2,"1-PGA-059","0",8,"Cat_4","A"
"Male","Yes",70,"Yes","Doctor",1,"Average",2,12,"1-EYJ-468","0",0,"Cat_6","B"
"Female","No",33,"Yes","Engineer",1,"Low",2,3,"1-MQS-464","0",2,"Cat_6","A"
"Female","No",42,"Yes","Engineer",NA,"Low",1,5,"1-EKY-735","0",0,"Cat_6","A"
"Male","Yes",51,"Yes","Artist",0,"Low",1,8,"1-MSQ-922","0",0,"Cat_3","B"
"Male","Yes",79,"Yes","Artist",0,"High",2,13,"1-KBG-557","0",1,"Cat_6","C"
"Female","Yes",62,"Yes","Engineer",1,"Low",1,8,"1-FMK-957","0",0,"Cat_3","B"
"Female","No",25,"No","Homemaker",1,"Low",1,1,"1-PPL-965","0",0,"Cat_2","D"
"Male","Yes",47,"No","Executive",1,"High",2,8,"1-YFI-450","1",0,"Cat_3","B"
"Female","Yes",62,"Yes","Artist",1,"Average",3,8,"1-NXS-356","0",2,"Cat_4","B"
"Male","Yes",26,"No","Entertainment",0,"High",2,2,"1-RXF-333","1",0,"Cat_6","D"
"Female","No",31,"Yes","Healthcare",1,"Low",1,3,"1-CMZ-751","0",1,"Cat_6","D"
"Female","No",42,"Yes","Artist",1,"Low",2,5,"1-SXX-902","0",2,"Cat_6","A"
"Female","No",23,"No","Healthcare",0,"Low",4,1,"1-WEL-099","0",1,"Cat_3","D"
"Male","Yes",38,"Yes","Artist",6,"Average",4,5,"1-JKG-515","1",3,"Cat_6","A"
"Male","Yes",45,"Yes","Doctor",1,"Average",2,6,"1-HUG-125","0",0,"Cat_3","A"
"Female","Yes",53,"Yes","Artist",8,"Average",3,9,"1-QVQ-358","0",2,"Cat_6","C"
"Male","Yes",62,"Yes","Executive",0,"High",4,8,"1-NHQ-527","0",2,"Cat_6","C"
"Female","Yes",68,"Yes","Artist",NA,"Average",3,9,"1-QXN-327","0",0,"Cat_6","C"
"Male","No",32,"Yes","Entertainment",9,"Low",2,3,"1-XNE-619","0",2,"Cat_6","D"
"Female","No",40,"Yes","Healthcare",9,"Low",1,5,"1-FIN-172","0",0,"Cat_4","D"
"Male","No",28,"Yes","Healthcare",0,"Low",5,2,"1-IBY-511","0",2,"Cat_6","D"
"Male","Yes",81,"No","Lawyer",0,"Low",1,11,"1-XNE-647","0",0,"Cat_6","A"
"Female","Yes",43,"No","Engineer",9,"Average",4,6,"1-COL-886","0",0,"Cat_4","A"
"Male","Yes",28,"No","Doctor",1,"Low",5,3,"1-AFN-159","0",2,"Cat_6","D"
"Female","No",33,"No","Homemaker",0,"Low",NA,2,"1-EYZ-604","0",NA,"Cat_4","A"
"Male","Yes",53,"Yes","Artist",6,"Average",2,6,"1-UFP-000","0",1,"Cat_6","C"
"Male","Yes",47,"Yes","Entertainment",1,"Average",5,6,"1-BNS-282","0",2,"Cat_6","C"
"Male","No",20,"No","Healthcare",1,"Low",3,1,"1-JOH-871","0",3,"Cat_4","D"
"Male","No",57,"Yes","Doctor",0,"Low",1,6,"1-VJD-531","0",1,"Cat_3","A"
"Male","No",39,"Yes","Artist",0,"Low",1,5,"1-HVI-431","0",0,"Cat_1","A"
